"hubGene","genes","cor"
"Ceric.21G024600.1","Ceric.19G036500.1",0.696
"Ceric.21G024600.1","Ceric.20G085200.1",0.696
"Ceric.21G024600.1","Ceric.02G029300.1",0.695
"Ceric.21G024600.1","Ceric.18G036000.1",0.691
"Ceric.21G024600.1","Ceric.37G068700.1",0.688
"Ceric.21G024600.1","Ceric.1Z197900.1",0.687
"Ceric.21G024600.1","Ceric.04G023500.1",0.684
"Ceric.21G024600.1","Ceric.18G039000.1",0.683
"Ceric.21G024600.1","Ceric.26G002000.1",0.682
"Ceric.21G024600.1","Ceric.04G029100.1",0.68
"Ceric.21G024600.1","Ceric.07G050200.1",0.68
"Ceric.26G010600.1","Ceric.26G010600.1",1
"Ceric.26G010600.1","Ceric.19G035800.1",0.83
"Ceric.26G010600.1","Ceric.32G005900.1",0.829
"Ceric.26G010600.1","Ceric.39G011000.1",0.822
"Ceric.26G010600.1","Ceric.37G004500.1",0.813
"Ceric.26G010600.1","Ceric.18G083000.1",0.804
"Ceric.26G010600.1","Ceric.17G029900.1",0.802
"Ceric.26G010600.1","Ceric.27G067200.1",0.802
"Ceric.26G010600.1","Ceric.01G121500.1",0.8
"Ceric.26G010600.1","Ceric.14G095200.1",0.8
"Ceric.31G011800.1","Ceric.31G011800.1",1
"Ceric.31G011800.1","Ceric.27G003200.1",0.681
"Ceric.31G011800.1","Ceric.26G052100.1",0.671
"Ceric.31G011800.1","Ceric.17G038600.1",0.659
"Ceric.31G011800.1","Ceric.06G022900.1",0.658
"Ceric.31G011800.1","Ceric.38G056200.1",0.655
"Ceric.31G011800.1","Ceric.31G037000.1",0.653
"Ceric.31G011800.1","Ceric.33G017000.1",0.65
"Ceric.31G011800.1","Ceric.07G010300.1",0.645
"Ceric.31G011800.1","Ceric.1Z250400.1",0.645
"Ceric.38G018400.1","Ceric.38G018400.1",1
"Ceric.38G018400.1","Ceric.06G075900.1",0.698
"Ceric.38G018400.1","Ceric.03G052300.1",0.685
"Ceric.38G018400.1","Ceric.25G011700.1",0.685
"Ceric.38G018400.1","Ceric.03G051900.1",0.677
"Ceric.38G018400.1","Ceric.34G073300.1",0.677
"Ceric.38G018400.1","Ceric.30G058100.1",0.674
"Ceric.38G018400.1","Ceric.26G038500.1",0.671
"Ceric.38G018400.1","Ceric.34G041900.1",0.671
"Ceric.38G018400.1","Ceric.36G028400.1",0.671
"Ceric.38G018400.1","Ceric.08G040900.1",0.669
"Ceric.38G018400.1","Ceric.35G014600.1",0.667
"Ceric.38G018400.1","Ceric.19G031100.1",0.664
"Ceric.38G018400.1","Ceric.26G014200.1",0.664
"Ceric.38G018400.1","Ceric.31G021500.1",0.663
"Ceric.38G018400.1","Ceric.36G003400.1",0.663
"Ceric.38G018400.1","Ceric.13G009400.1",0.66
"Ceric.38G018400.1","Ceric.20G009400.1",0.659
"Ceric.38G018400.1","Ceric.35G056300.1",0.659
"Ceric.38G018400.1","Ceric.19G024100.1",0.658
"Ceric.08G028400.1","Ceric.08G028400.1",1
"Ceric.08G028400.1","Ceric.07G029800.1",0.798
"Ceric.08G028400.1","Ceric.39G015900.1",0.776
"Ceric.08G028400.1","Ceric.34G055100.1",0.772
"Ceric.08G028400.1","Ceric.31G037000.1",0.759
"Ceric.08G028400.1","Ceric.05G058000.1",0.748
"Ceric.08G028400.1","Ceric.36G012900.1",0.739
"Ceric.08G028400.1","Ceric.21G002900.1",0.738
"Ceric.08G028400.1","Ceric.01G017800.1",0.737
"Ceric.08G028400.1","Ceric.21G035400.1",0.737
"Ceric.39G015900.1","Ceric.39G015900.1",1
"Ceric.39G015900.1","Ceric.33G060000.1",0.946
"Ceric.39G015900.1","Ceric.31G006600.1",0.91
"Ceric.39G015900.1","Ceric.24G065500.1",0.904
"Ceric.39G015900.1","Ceric.21G002900.1",0.902
"Ceric.39G015900.1","Ceric.05G058000.1",0.901
"Ceric.39G015900.1","Ceric.10G043200.1",0.895
"Ceric.39G015900.1","Ceric.31G018200.1",0.892
"Ceric.39G015900.1","Ceric.07G030100.1",0.891
"Ceric.39G015900.1","Ceric.34G038200.1",0.886
"Ceric.03G029200.1","Ceric.03G029200.1",1
"Ceric.03G029200.1","Ceric.12G074500.1",0.746
"Ceric.03G029200.1","Ceric.12G063300.1",0.72
"Ceric.03G029200.1","Ceric.22G015500.1",0.708
"Ceric.03G029200.1","Ceric.09G035000.1",0.701
"Ceric.03G029200.1","Ceric.18G028800.1",0.68
"Ceric.03G029200.1","Ceric.15G035500.1",0.665
"Ceric.03G029200.1","Ceric.31G048600.1",0.664
"Ceric.03G029200.1","Ceric.12G043900.1",0.657
"Ceric.03G029200.1","Ceric.37G013700.1",0.656
"Ceric.04G074600.1","Ceric.04G074600.1",1
"Ceric.04G074600.1","Ceric.16G019000.1",0.809
"Ceric.04G074600.1","Ceric.29G065900.1",0.808
"Ceric.04G074600.1","Ceric.01G072600.1",0.794
"Ceric.04G074600.1","Ceric.22G023700.1",0.786
"Ceric.04G074600.1","Ceric.36G042200.1",0.781
"Ceric.04G074600.1","Ceric.32G076100.1",0.78
"Ceric.04G074600.1","Ceric.27G040400.1",0.779
"Ceric.04G074600.1","Ceric.26G031400.1",0.771
"Ceric.04G074600.1","Ceric.06G024300.1",0.769
"Ceric.20G015800.1","Ceric.20G015800.1",1
"Ceric.20G015800.1","Ceric.03G083000.1",0.726
"Ceric.20G015800.1","Ceric.14G044100.1",0.697
"Ceric.20G015800.1","Ceric.36G004600.1",0.689
"Ceric.20G015800.1","Ceric.07G088500.1",0.671
"Ceric.20G015800.1","Ceric.07G067100.1",0.669
"Ceric.20G015800.1","Ceric.09G005100.1",0.66
"Ceric.20G015800.1","Ceric.25G001600.1",0.659
"Ceric.20G015800.1","Ceric.14G021100.1",0.656
"Ceric.20G015800.1","Ceric.19G055200.1",0.65
"Ceric.34G014500.1","Ceric.34G014500.1",1
"Ceric.34G014500.1","Ceric.1Z123300.1",0.633
"Ceric.34G014500.1","Ceric.30G040600.1",0.626
"Ceric.34G014500.1","Ceric.36G008800.1",0.58
"Ceric.34G014500.1","Ceric.1Z007800.1",0.575
"Ceric.34G014500.1","Ceric.04G007000.1",0.574
"Ceric.34G014500.1","Ceric.15G005000.1",0.57
"Ceric.34G014500.1","Ceric.04G054000.1",0.568
"Ceric.34G014500.1","Ceric.08G010400.1",0.561
"Ceric.34G014500.1","Ceric.1Z118100.1",0.556
"Ceric.28G067600.1","Ceric.28G067600.1",1
"Ceric.28G067600.1","Ceric.21G078600.1",0.959
"Ceric.28G067600.1","Ceric.31G006600.1",0.956
"Ceric.28G067600.1","Ceric.05G093300.1",0.953
"Ceric.28G067600.1","Ceric.13G073400.1",0.939
"Ceric.28G067600.1","Ceric.32G056100.1",0.927
"Ceric.28G067600.1","Ceric.01G116000.1",0.926
"Ceric.28G067600.1","Ceric.33G060000.1",0.913
"Ceric.28G067600.1","Ceric.05G058000.1",0.903
"Ceric.28G067600.1","Ceric.12G008100.1",0.903
"Ceric.28G067600.1","Ceric.01G054800.1",0.902
"Ceric.28G067600.1","Ceric.21G002900.1",0.9
"Ceric.28G067600.1","Ceric.34G047500.1",0.9
"Ceric.28G067600.1","Ceric.32G005000.1",0.895
"Ceric.28G067600.1","Ceric.22G058100.1",0.891
"Ceric.28G067600.1","Ceric.26G063000.1",0.886
"Ceric.28G067600.1","Ceric.31G018200.1",0.886
"Ceric.28G067600.1","Ceric.34G038200.1",0.883
"Ceric.28G067600.1","Ceric.04G095100.1",0.882
"Ceric.28G067600.1","Ceric.14G065000.1",0.881
"Ceric.07G041400.1","Ceric.07G041400.1",1
"Ceric.07G041400.1","Ceric.16G052200.1",0.717
"Ceric.07G041400.1","Ceric.25G009600.1",0.701
"Ceric.07G041400.1","Ceric.28G026000.1",0.66
"Ceric.07G041400.1","Ceric.35G011600.1",0.66
"Ceric.07G041400.1","Ceric.03G092000.1",0.658
"Ceric.07G041400.1","Ceric.34G074300.1",0.642
"Ceric.07G041400.1","Ceric.30G023600.1",0.634
"Ceric.07G041400.1","Ceric.37G066200.1",0.619
"Ceric.07G041400.1","Ceric.21G016900.1",0.615
"Ceric.15G023900.1","Ceric.15G023900.1",1
"Ceric.15G023900.1","Ceric.32G045300.1",0.507
"Ceric.15G023900.1","Ceric.03G059600.1",0.504
"Ceric.15G023900.1","Ceric.15G054800.1",0.502
"Ceric.15G023900.1","Ceric.04G094900.1",0.488
"Ceric.15G023900.1","Ceric.05G063600.1",0.463
"Ceric.15G023900.1","Ceric.14G079800.1",0.463
"Ceric.15G023900.1","Ceric.1Z015400.1",0.458
"Ceric.15G023900.1","Ceric.20G079900.1",0.458
"Ceric.15G023900.1","Ceric.30G067400.1",0.458
"Ceric.15G023900.1","Ceric.01G104300.1",0.456
"Ceric.15G023900.1","Ceric.04G104000.1",0.45
"Ceric.15G023900.1","Ceric.25G004500.1",0.45
"Ceric.15G023900.1","Ceric.13G078400.1",0.449
"Ceric.15G023900.1","Ceric.16G035600.1",0.449
"Ceric.15G023900.1","Ceric.26G041700.1",0.449
"Ceric.15G023900.1","Ceric.06G082900.1",0.447
"Ceric.15G023900.1","Ceric.07G030200.1",0.447
"Ceric.15G023900.1","Ceric.29G086900.1",0.444
"Ceric.15G023900.1","Ceric.05G067200.1",0.441
"Ceric.15G023900.1","Ceric.21G005500.1",0.44
"Ceric.15G023900.1","Ceric.23G034700.1",0.439
"Ceric.15G023900.1","Ceric.04G078900.1",0.438
"Ceric.15G023900.1","Ceric.37G023200.1",0.437
"Ceric.15G023900.1","Ceric.07G022700.1",0.432
"Ceric.15G023900.1","Ceric.38G065200.1",0.431
"Ceric.15G023900.1","Ceric.04G044800.1",0.427
"Ceric.15G023900.1","Ceric.17G018400.1",0.427
"Ceric.15G023900.1","Ceric.01G076800.1",0.424
"Ceric.15G023900.1","Ceric.10G011600.1",0.424
"Ceric.28G047600.1","Ceric.28G047600.1",1
"Ceric.28G047600.1","Ceric.26G012800.1",0.92
"Ceric.28G047600.1","Ceric.34G038200.1",0.897
"Ceric.28G047600.1","Ceric.02G025200.1",0.889
"Ceric.28G047600.1","Ceric.32G056100.1",0.879
"Ceric.28G047600.1","Ceric.37G023400.1",0.879
"Ceric.28G047600.1","Ceric.31G004900.1",0.877
"Ceric.28G047600.1","Ceric.33G039400.1",0.876
"Ceric.28G047600.1","Ceric.02G098400.1",0.874
"Ceric.28G047600.1","Ceric.12G070200.1",0.872
"Ceric.28G047600.1","Ceric.33G060000.1",0.872
"Ceric.28G047600.1","Ceric.10G043200.1",0.87
"Ceric.28G047600.1","Ceric.24G065500.1",0.87
"Ceric.28G047600.1","Ceric.01G002100.1",0.868
"Ceric.28G047600.1","Ceric.03G053100.1",0.867
"Ceric.28G047600.1","Ceric.26G052100.1",0.863
"Ceric.28G047600.1","Ceric.12G011200.1",0.862
"Ceric.28G047600.1","Ceric.36G034000.1",0.861
"Ceric.28G047600.1","Ceric.30G066800.1",0.86
"Ceric.28G047600.1","Ceric.39G015900.1",0.86
"Ceric.28G047600.1","Ceric.18G007700.1",0.859
"Ceric.28G047600.1","Ceric.29G034100.1",0.854
"Ceric.28G047600.1","Ceric.04G087300.1",0.853
"Ceric.28G047600.1","Ceric.07G030100.1",0.853
"Ceric.28G047600.1","Ceric.23G053700.1",0.852
"Ceric.28G047600.1","Ceric.09G041300.1",0.851
"Ceric.28G047600.1","Ceric.37G004500.1",0.851
"Ceric.28G047600.1","Ceric.21G089000.1",0.847
"Ceric.28G047600.1","Ceric.20G021800.1",0.841
"Ceric.28G047600.1","Ceric.33G061400.1",0.841
"Ceric.33G017000.1","Ceric.33G017000.1",1
"Ceric.33G017000.1","Ceric.25G044400.1",0.896
"Ceric.33G017000.1","Ceric.12G066400.1",0.895
"Ceric.33G017000.1","Ceric.11G098200.1",0.889
"Ceric.33G017000.1","Ceric.18G007700.1",0.889
"Ceric.33G017000.1","Ceric.32G056100.1",0.889
"Ceric.33G017000.1","Ceric.33G039400.1",0.888
"Ceric.33G017000.1","Ceric.33G061400.1",0.885
"Ceric.33G017000.1","Ceric.32G043200.1",0.884
"Ceric.33G017000.1","Ceric.26G008300.1",0.883
"Ceric.34G011800.1","Ceric.34G011800.1",1
"Ceric.34G011800.1","Ceric.34G011700.1",0.968
"Ceric.34G011800.1","Ceric.15G059200.1",0.513
"Ceric.34G011800.1","Ceric.39G011300.1",0.471
"Ceric.34G011800.1","Ceric.38G004700.1",0.454
"Ceric.34G011800.1","Ceric.39G055300.1",0.437
"Ceric.34G011800.1","Ceric.02G081900.1",0.416
"Ceric.34G011800.1","Ceric.24G001500.1",0.414
"Ceric.34G011800.1","Ceric.20G047900.1",0.413
"Ceric.34G011800.1","Ceric.16G046500.1",0.408
"Ceric.34G011800.1","Ceric.07G008000.1",0.398
"Ceric.34G011800.1","Ceric.17G058200.1",0.392
"Ceric.34G011800.1","Ceric.07G093900.1",0.389
"Ceric.34G011800.1","Ceric.04G094100.1",0.384
"Ceric.34G011800.1","Ceric.09G093400.1",0.384
"Ceric.34G011800.1","Ceric.09G016600.1",0.383
"Ceric.34G011800.1","Ceric.39G016300.1",0.382
"Ceric.34G011800.1","Ceric.07G063800.1",0.372
"Ceric.34G011800.1","Ceric.20G029900.1",0.372
"Ceric.34G011800.1","Ceric.32G064100.1",0.371
"Ceric.32G056800.1","Ceric.32G056800.1",1
"Ceric.32G056800.1","Ceric.16G055800.1",0.813
"Ceric.32G056800.1","Ceric.12G078400.1",0.792
"Ceric.32G056800.1","Ceric.03G091800.1",0.786
"Ceric.32G056800.1","Ceric.34G064200.1",0.778
"Ceric.32G056800.1","Ceric.33G015300.1",0.769
"Ceric.32G056800.1","Ceric.20G080500.1",0.76
"Ceric.32G056800.1","Ceric.32G054000.1",0.756
"Ceric.32G056800.1","Ceric.07G031000.1",0.754
"Ceric.32G056800.1","Ceric.38G055600.1",0.749
"Ceric.32G056800.1","Ceric.29G022400.1",0.745
"Ceric.32G056800.1","Ceric.24G020700.1",0.744
"Ceric.32G056800.1","Ceric.06G039100.1",0.742
"Ceric.32G056800.1","Ceric.33G048500.1",0.742
"Ceric.32G056800.1","Ceric.22G075700.1",0.74
"Ceric.32G056800.1","Ceric.05G024200.1",0.733
"Ceric.32G056800.1","Ceric.10G037100.1",0.72
"Ceric.32G056800.1","Ceric.03G047400.1",0.719
"Ceric.32G056800.1","Ceric.23G073700.1",0.718
"Ceric.32G056800.1","Ceric.32G007300.1",0.718
"Ceric.09G074900.1","Ceric.09G074900.1",1
"Ceric.09G074900.1","Ceric.09G074700.1",0.757
"Ceric.09G074900.1","Ceric.21G017300.1",0.757
"Ceric.09G074900.1","Ceric.09G072000.1",0.735
"Ceric.09G074900.1","Ceric.09G071900.1",0.732
"Ceric.09G074900.1","Ceric.01G044700.1",0.72
"Ceric.09G074900.1","Ceric.09G071800.1",0.699
"Ceric.09G074900.1","Ceric.36G019900.1",0.698
"Ceric.09G074900.1","Ceric.11G011600.1",0.688
"Ceric.09G074900.1","Ceric.02G064600.1",0.685
"Ceric.09G074900.1","Ceric.25G044600.1",0.676
"Ceric.09G074900.1","Ceric.35G051500.1",0.673
"Ceric.09G074900.1","Ceric.01G112900.1",0.668
"Ceric.09G074900.1","Ceric.20G068000.1",0.667
"Ceric.09G074900.1","Ceric.13G017700.1",0.666
"Ceric.09G074900.1","Ceric.21G055300.1",0.662
"Ceric.09G074900.1","Ceric.07G071100.1",0.66
"Ceric.09G074900.1","Ceric.01G108200.1",0.658
"Ceric.09G074900.1","Ceric.03G082700.1",0.658
"Ceric.09G074900.1","Ceric.07G030100.1",0.657
"Ceric.09G074900.1","Ceric.09G085600.1",0.654
"Ceric.09G074900.1","Ceric.12G021800.1",0.652
"Ceric.09G074900.1","Ceric.28G003100.1",0.652
"Ceric.09G074900.1","Ceric.04G073600.1",0.651
"Ceric.09G074900.1","Ceric.09G012000.1",0.651
"Ceric.09G074900.1","Ceric.10G071000.1",0.651
"Ceric.09G074900.1","Ceric.22G041000.1",0.651
"Ceric.09G074900.1","Ceric.14G049100.1",0.649
"Ceric.09G074900.1","Ceric.30G067600.1",0.649
"Ceric.09G074900.1","Ceric.06G025700.1",0.648
"Ceric.09G074900.1","Ceric.30G066800.1",0.646
"Ceric.09G074900.1","Ceric.32G008100.1",0.646
"Ceric.09G074900.1","Ceric.1Z246700.1",0.643
"Ceric.09G074900.1","Ceric.33G017000.1",0.643
"Ceric.09G074900.1","Ceric.23G006300.1",0.642
"Ceric.09G074900.1","Ceric.29G034200.1",0.642
"Ceric.09G074900.1","Ceric.33G039400.1",0.642
"Ceric.09G074900.1","Ceric.11G011200.1",0.641
"Ceric.09G074900.1","Ceric.30G018000.1",0.64
"Ceric.09G074900.1","Ceric.08G059200.1",0.639
"Ceric.09G074900.1","Ceric.17G023900.1",0.639
"Ceric.09G074900.1","Ceric.38G056200.1",0.636
"Ceric.09G074900.1","Ceric.11G021500.1",0.635
"Ceric.09G074900.1","Ceric.1Z015500.1",0.634
"Ceric.09G074900.1","Ceric.28G036600.1",0.634
"Ceric.09G074900.1","Ceric.15G007700.1",0.631
"Ceric.09G074900.1","Ceric.23G069400.1",0.631
"Ceric.09G074900.1","Ceric.09G024700.1",0.63
"Ceric.09G074900.1","Ceric.25G044400.1",0.63
"Ceric.09G074900.1","Ceric.35G029800.1",0.63
"Ceric.09G074900.1","Ceric.12G070200.1",0.629
"Ceric.09G074900.1","Ceric.32G034600.1",0.629
"Ceric.09G074900.1","Ceric.12G008100.1",0.628
"Ceric.09G074900.1","Ceric.26G008300.1",0.627
"Ceric.09G074900.1","Ceric.25G033600.1",0.626
"Ceric.09G074900.1","Ceric.08G001900.1",0.625
"Ceric.09G074900.1","Ceric.1Z149300.1",0.624
"Ceric.09G074900.1","Ceric.31G042600.1",0.624
"Ceric.09G074900.1","Ceric.18G030300.1",0.621
"Ceric.09G074900.1","Ceric.1Z074700.1",0.621
"Ceric.08G035200.1","Ceric.08G035200.1",1
"Ceric.08G035200.1","Ceric.20G021800.1",0.791
"Ceric.08G035200.1","Ceric.02G024700.1",0.786
"Ceric.08G035200.1","Ceric.07G023000.1",0.786
"Ceric.08G035200.1","Ceric.21G017300.1",0.78
"Ceric.08G035200.1","Ceric.16G056200.1",0.776
"Ceric.08G035200.1","Ceric.31G006600.1",0.768
"Ceric.08G035200.1","Ceric.33G061400.1",0.764
"Ceric.08G035200.1","Ceric.10G043200.1",0.763
"Ceric.08G035200.1","Ceric.11G098200.1",0.747
"Ceric.33G042600.1","Ceric.33G042600.1",1
"Ceric.33G042600.1","Ceric.01G052100.1",0.721
"Ceric.33G042600.1","Ceric.32G057900.1",0.681
"Ceric.33G042600.1","Ceric.16G066100.1",0.675
"Ceric.33G042600.1","Ceric.16G022300.1",0.674
"Ceric.33G042600.1","Ceric.11G063500.1",0.656
"Ceric.33G042600.1","Ceric.23G071300.1",0.654
"Ceric.33G042600.1","Ceric.25G074300.1",0.651
"Ceric.33G042600.1","Ceric.19G030800.1",0.645
"Ceric.33G042600.1","Ceric.06G034100.1",0.641
"Ceric.21G017300.1","Ceric.21G017300.1",1
"Ceric.21G017300.1","Ceric.10G043200.1",0.851
"Ceric.21G017300.1","Ceric.18G030300.1",0.85
"Ceric.21G017300.1","Ceric.28G066900.1",0.843
"Ceric.21G017300.1","Ceric.01G108200.1",0.84
"Ceric.21G017300.1","Ceric.09G071900.1",0.838
"Ceric.21G017300.1","Ceric.13G067600.1",0.838
"Ceric.21G017300.1","Ceric.39G049000.1",0.838
"Ceric.21G017300.1","Ceric.02G020400.1",0.827
"Ceric.21G017300.1","Ceric.17G023900.1",0.825
"Ceric.06G079300.1","Ceric.06G079300.1",1
"Ceric.06G079300.1","Ceric.02G020400.1",0.767
"Ceric.06G079300.1","Ceric.05G039600.1",0.767
"Ceric.06G079300.1","Ceric.36G061200.1",0.762
"Ceric.06G079300.1","Ceric.20G059500.1",0.75
"Ceric.06G079300.1","Ceric.14G059000.1",0.748
"Ceric.06G079300.1","Ceric.21G017300.1",0.748
"Ceric.06G079300.1","Ceric.29G034200.1",0.748
"Ceric.06G079300.1","Ceric.10G043200.1",0.745
"Ceric.06G079300.1","Ceric.12G019700.1",0.743
"Ceric.06G079300.1","Ceric.18G030300.1",0.741
"Ceric.06G079300.1","Ceric.13G083100.1",0.738
"Ceric.06G079300.1","Ceric.01G108200.1",0.736
"Ceric.06G079300.1","Ceric.31G006600.1",0.736
"Ceric.06G079300.1","Ceric.25G056000.1",0.735
"Ceric.06G079300.1","Ceric.16G009200.1",0.729
"Ceric.06G079300.1","Ceric.24G049300.1",0.728
"Ceric.06G079300.1","Ceric.31G037000.1",0.728
"Ceric.06G079300.1","Ceric.21G078600.1",0.721
"Ceric.06G079300.1","Ceric.27G003200.1",0.721
"Ceric.06G079300.1","Ceric.21G087900.1",0.719
"Ceric.06G079300.1","Ceric.17G048900.1",0.718
"Ceric.06G079300.1","Ceric.35G005600.1",0.718
"Ceric.06G079300.1","Ceric.17G029400.1",0.717
"Ceric.06G079300.1","Ceric.21G036400.1",0.717
"Ceric.06G079300.1","Ceric.33G064400.1",0.717
"Ceric.06G079300.1","Ceric.38G023400.1",0.716
"Ceric.06G079300.1","Ceric.28G000300.1",0.713
"Ceric.06G079300.1","Ceric.20G021800.1",0.712
"Ceric.06G079300.1","Ceric.13G067600.1",0.71
"Ceric.16G001700.1","Ceric.16G001700.1",1
"Ceric.16G001700.1","Ceric.17G065900.1",0.91
"Ceric.16G001700.1","Ceric.12G002200.1",0.905
"Ceric.16G001700.1","Ceric.21G064600.1",0.893
"Ceric.16G001700.1","Ceric.05G007500.1",0.891
"Ceric.16G001700.1","Ceric.12G036000.1",0.89
"Ceric.16G001700.1","Ceric.11G098200.1",0.881
"Ceric.16G001700.1","Ceric.37G017400.1",0.881
"Ceric.16G001700.1","Ceric.02G047300.1",0.876
"Ceric.16G001700.1","Ceric.19G069800.1",0.874
"Ceric.16G001700.1","Ceric.36G046100.1",0.873
"Ceric.16G001700.1","Ceric.35G054000.1",0.867
"Ceric.16G001700.1","Ceric.33G061400.1",0.866
