Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
BA14-gam_R1_001_trimmed_1P	(1, 0.0)	(2, 0.01999908617049593)	(3, 0.0237931104508008)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0002746927973554064)	(15, 0.0008757532747370383)	(20, 0.0)	(25, 0.0)	(30, 0.0)	(35, 0.0003689767938074271)	(40, 6.708668978316856e-05)	(45, 6.708668978316856e-05)	(50, 0.0)	(55, 0.0)	(60, 6.81735251823594e-05)	(65, 0.00014286540279134975)	(70, 2.8239327829664455e-05)	(75, 9.119208315565316e-07)	(80, 0.0)	(85, 0.0)	(90, 4.6658195063220804e-05)	(95, 0.0)	(100, 0.0)	(105, 3.672162952084112e-06)	(110, 0.0)	(115, 3.129119796823674e-05)	(120, 1.935231987593283e-05)	(125, 0.0)	(130, 8.780043541437401e-05)	(135, 3.9801397321539975e-05)	(140, 3.70824871187028e-06)	(145, 0.0)	(150, 0.0)
BA14-gam_R1_001_trimmed_1U	(1, 0.0)	(2, 0.019889532526239994)	(3, 0.027850155580877764)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003944236196255573)	(15, 0.0008369476806688656)	(20, 0.0)	(25, 4.810044141775089e-06)	(30, 0.00011063101526082706)	(35, 0.0032227295749893098)	(40, 0.0007070764888409381)	(45, 0.0014863036398085026)	(50, 2.411443010873727e-05)	(55, 0.0002962860782943248)	(60, 0.0022187008169618845)	(65, 0.0010341026265217141)	(70, 0.0011473212603739886)	(75, 2.0363082932066055e-05)	(80, 5.195421088359669e-06)	(85, 1.5997138431877306e-05)	(90, 0.00027000465895794183)	(95, 5.7478482211703016e-05)	(100, 0.0)	(105, 0.0006163081893864464)	(110, 0.0)	(115, 0.002081093321935827)	(120, 0.0001166293019278734)	(125, 0.0)	(130, 0.004211780558726747)	(135, 0.0035247637326134844)	(140, 0.0021670115826769097)	(145, 0.0)	(150, 0.0)
BA14-gam_R1_001_trimmed_2P	(1, 0.0)	(2, 0.004251845609230549)	(3, 0.0)	(4, 0.0)	(5, 9.065768889617372e-06)	(6, 0.0004532884444808687)	(7, 0.0)	(8, 0.0003263676800262254)	(9, 4.532884444808686e-06)	(10, 0.0009591583485215182)	(15, 0.0004804857511497208)	(20, 0.0)	(25, 0.0)	(30, 0.00015683780179038057)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 8.18259545399908e-06)	(60, 3.644129939834504e-06)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0001038449244961474)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 2.598627278852271e-05)	(105, 7.164643241149126e-05)	(110, 0.0)	(115, 0.00029942909258490706)	(120, 1.8771843856103156e-06)	(125, 0.0)	(130, 1.3232881521484202e-05)	(135, 6.92553369229924e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BA14-gam_R1_001_trimmed_2U	(1, 0.0)	(2, 0.019382576825486327)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.003964617987031294)	(7, 0.0)	(8, 0.005726670425711869)	(9, 0.0)	(10, 0.0035241048773611504)	(15, 0.00017620524386805753)	(20, 0.0)	(25, 0.0)	(30, 0.0016739498167465464)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0001849098749269606)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.001083276912660799)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0008775129777901465)	(110, 0.0)	(115, 0.0005310385387943566)	(120, 0.0)	(125, 0.0)	(130, 0.0005807951375831082)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BA19-S5_R1_001_trimmed_1P	(1, 0.0)	(2, 0.02022207903114905)	(3, 0.024477473220971557)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00027148539171739465)	(15, 0.0008216214787458983)	(20, 0.0)	(25, 0.0)	(30, 7.961448437460256e-07)	(35, 0.00039568398734177466)	(40, 5.9710863280951914e-05)	(45, 5.732242874971383e-05)	(50, 0.0)	(55, 0.0)	(60, 6.545743005173124e-05)	(65, 0.0001382485901440742)	(70, 2.5600081715460836e-05)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 3.2142147490157916e-05)	(95, 0.0)	(100, 0.0)	(105, 4.031677080340737e-06)	(110, 0.0)	(115, 3.637573603573688e-05)	(120, 1.456892599763412e-05)	(125, 0.0)	(130, 8.441474369407051e-05)	(135, 3.739140003164126e-05)	(140, 4.884469355889422e-06)	(145, 0.0)	(150, 0.0)
BA19-S5_R1_001_trimmed_1U	(1, 0.0)	(2, 0.019319811001562697)	(3, 0.027778399463916387)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0006121779976645081)	(15, 0.0007833245346459835)	(20, 0.0)	(25, 6.58255911467213e-06)	(30, 0.0001382337414081147)	(35, 0.0048645111857427035)	(40, 0.0008359850075633604)	(45, 0.0020603410028923763)	(50, 2.6417835314648968e-05)	(55, 0.00045298375067348025)	(60, 0.0032680217615282826)	(65, 0.0013592415649546204)	(70, 0.0016377803726886223)	(75, 4.192030488917214e-05)	(80, 0.0)	(85, 5.09889525878496e-05)	(90, 0.000532247887481897)	(95, 0.00012435175817064885)	(100, 0.0)	(105, 0.0007745514077945174)	(110, 0.0)	(115, 0.0034600379736645713)	(120, 7.920149505267861e-05)	(125, 1.3160260120437435e-05)	(130, 0.005196469444193075)	(135, 0.004823648506872493)	(140, 0.0018403744170967951)	(145, 0.0)	(150, 0.0)
BA19-S5_R1_001_trimmed_2P	(1, 0.0)	(2, 0.004279278535134887)	(3, 0.0)	(4, 0.0)	(5, 3.980724218730127e-06)	(6, 0.000469725457810155)	(7, 0.0)	(8, 0.0002866121437485692)	(9, 3.980724218730127e-06)	(10, 0.0009649275506201829)	(15, 0.00048724064437256757)	(20, 0.0)	(25, 0.0)	(30, 0.00015126752031174485)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 6.389162753251236e-06)	(60, 8.004543699185405e-07)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.00010748264603784297)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 1.715358800742672e-05)	(105, 6.307424957309177e-05)	(110, 0.0)	(115, 0.00029668738398956694)	(120, 0.0)	(125, 0.0)	(130, 1.9163122287506906e-05)	(135, 5.855387797858663e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BA19-S5_R1_001_trimmed_2U	(1, 0.0)	(2, 0.020997916055878228)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.005942806430908933)	(7, 0.0)	(8, 0.002377122572363573)	(9, 0.0)	(10, 0.0032487341822302162)	(15, 0.00039618709539392886)	(20, 0.0)	(25, 0.0)	(30, 0.0015055109624969294)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.00016599948706158497)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0008688575392216773)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0007772906756210552)	(110, 0.0)	(115, 0.0009376190336663834)	(120, 0.0)	(125, 0.0)	(130, 0.0005109379031619393)	(135, 0.00013151353668833135)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BA19-WYS_R1_001_trimmed_1P	(1, 0.0)	(2, 0.020311810573574812)	(3, 0.02491469488234748)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0002776510489007367)	(15, 0.0007991705095736035)	(20, 0.0)	(25, 0.0)	(30, 1.055707410268961e-06)	(35, 0.00040961447518435685)	(40, 6.017532238533078e-05)	(45, 7.07323964880204e-05)	(50, 0.0)	(55, 0.0)	(60, 8.044534372929921e-05)	(65, 0.00012397508367841323)	(70, 2.9700596769847955e-05)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 3.3022961173828635e-05)	(95, 0.0)	(100, 0.0)	(105, 5.344476181369203e-06)	(110, 0.0)	(115, 4.1788575012163684e-05)	(120, 1.394718304774402e-05)	(125, 0.0)	(130, 9.037551251388299e-05)	(135, 5.2796836448039596e-05)	(140, 8.633201937079e-06)	(145, 0.0)	(150, 0.0)
BA19-WYS_R1_001_trimmed_1U	(1, 0.0)	(2, 0.020941370856413694)	(3, 0.028600235389577785)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00039633284996793187)	(15, 0.0008408683438508825)	(20, 0.0)	(25, 1.6067547971672914e-05)	(30, 6.962604121058262e-05)	(35, 0.003336694128784075)	(40, 0.0006052109735996797)	(45, 0.00148892611204169)	(50, 1.0740593455380487e-05)	(55, 0.00020012420681852382)	(60, 0.0022304048572001013)	(65, 0.0010078188014490121)	(70, 0.0012321541153835947)	(75, 1.1326806864973758e-05)	(80, 5.776438542593003e-06)	(85, 2.3694772003276275e-05)	(90, 0.00041586347935849386)	(95, 5.735115288880625e-05)	(100, 0.0)	(105, 0.0005021516840983842)	(110, 0.0)	(115, 0.0022832752337805726)	(120, 8.926871957610451e-05)	(125, 1.1919358862454532e-05)	(130, 0.004150094572787105)	(135, 0.0035100469933350403)	(140, 0.0025115800117300087)	(145, 0.0)	(150, 0.0)
BA19-WYS_R1_001_trimmed_2P	(1, 0.0)	(2, 0.004185879881716431)	(3, 0.0)	(4, 0.0)	(5, 1.5835611154034417e-05)	(6, 0.00040116881590220515)	(7, 0.0)	(8, 0.00032199076013203314)	(9, 0.0)	(10, 0.000949080961831796)	(15, 0.00045712130864646006)	(20, 1.055707410268961e-06)	(25, 0.0)	(30, 0.0001488547448479235)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 5.2941491192182345e-06)	(60, 2.1221420052544235e-06)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.00012098762865093687)	(85, 1.0733292765779997e-06)	(90, 0.0)	(95, 0.0)	(100, 1.6227573412406186e-05)	(105, 7.919122801587778e-05)	(110, 0.0)	(115, 0.00028374945172239356)	(120, 0.0)	(125, 0.0)	(130, 7.722626639630854e-06)	(135, 5.7596914506706685e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BA19-WYS_R1_001_trimmed_2U	(1, 0.0)	(2, 0.019843238416509576)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.003655333392514922)	(7, 0.0)	(8, 0.005221904846449888)	(9, 0.0)	(10, 0.002610952423224944)	(15, 0.0002088761938579955)	(20, 0.0)	(25, 0.0)	(30, 0.0012532571631479732)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.00010967185085505659)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0006431802950139378)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.00044790158109258123)	(110, 0.0)	(115, 0.00047479698472261566)	(120, 0.0)	(125, 0.0)	(130, 0.00034744721842443107)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BA19-gam_R1_001_trimmed_1P	(1, 0.0)	(2, 0.04221403811308125)	(3, 0.010848201270294235)	(4, 0.049765237036521345)	(5, 0.00015953237162197404)	(6, 7.976618581098702e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.004953480138862294)	(15, 0.01021361694762016)	(20, 0.02370296525921152)	(25, 0.002167867672151936)	(30, 0.009687160121267645)	(35, 0.019269737910027552)	(40, 0.014558215201458587)	(45, 0.0033767685326651174)	(50, 0.0025300002323161617)	(55, 0.0041498113752832496)	(60, 0.00011751208435964634)	(65, 0.006733780217359904)	(70, 0.011508463931444429)	(75, 0.0009475951676429694)	(80, 0.00018050668458698905)	(85, 0.009237195922760252)	(90, 0.00014967002643611818)	(95, 0.0004066905752843777)	(100, 2.9663849793482975e-05)	(105, 0.0003580116232341448)	(110, 5.490634354949565e-05)	(115, 0.004484401178474331)	(120, 0.0036805807458943816)	(125, 0.0007178177071993437)	(130, 0.0029299658836288477)	(135, 8.48776160940457e-05)	(140, 2.258938955770951e-05)	(145, 0.0014703945551488569)	(150, 0.0)
BA19-gam_R1_001_trimmed_1U	(1, 0.0)	(2, 0.04527112075316942)	(3, 0.011229013284854768)	(4, 0.05208398059200423)	(5, 0.000199725532734571)	(6, 4.438345171879355e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0062181215858029765)	(15, 0.012587146907449852)	(20, 0.02613741471719752)	(25, 0.002534295093143112)	(30, 0.011885888370292913)	(35, 0.021716822926005686)	(40, 0.015512016375718345)	(45, 0.004234181293972905)	(50, 0.0026776307254071426)	(55, 0.004527315130000285)	(60, 0.00026555487691531455)	(65, 0.008350117913786297)	(70, 0.013617113988861201)	(75, 0.000977364110194241)	(80, 0.0002442935222622613)	(85, 0.011451617383396463)	(90, 0.00029928551995372194)	(95, 0.0005027200817003106)	(100, 6.077714827846449e-05)	(105, 0.000810683226222701)	(110, 0.00023501536312625003)	(115, 0.005288977878040488)	(120, 0.004654148553607346)	(125, 0.001062260942310785)	(130, 0.003031098965160769)	(135, 0.00031164759513237623)	(140, 0.0003092176227246092)	(145, 0.0033678359813983194)	(150, 0.0)
BA19-gam_R1_001_trimmed_2P	(1, 0.0)	(2, 0.030816336451644652)	(3, 3.1020183370939395e-05)	(4, 0.0002880445598730087)	(5, 0.0002614558312693464)	(6, 3.988309290549351e-05)	(7, 0.0)	(8, 3.1020183370939395e-05)	(9, 0.00015510091685469698)	(10, 0.006630342622799932)	(15, 0.0005220253715852374)	(20, 0.005103263309996259)	(25, 0.01161572923598662)	(30, 0.0023956444471899766)	(35, 0.0001870073911790918)	(40, 0.0036364517820275527)	(45, 4.3428256719315156e-05)	(50, 0.010218373614850325)	(55, 0.0006430801564063317)	(60, 0.005514751042879448)	(65, 0.010941805608300176)	(70, 5.707939962995603e-05)	(75, 0.00886421068816784)	(80, 0.0001609670715653251)	(85, 0.0005005114528660217)	(90, 0.005131100008680642)	(95, 0.0023892188747429155)	(100, 0.00030391180256501024)	(105, 0.00028180606391188664)	(110, 0.001270066395537688)	(115, 0.013700716869410831)	(120, 4.517937145681344e-05)	(125, 9.499166059164841e-05)	(130, 0.0002925807827090301)	(135, 0.0012362017146344524)	(140, 0.004927581712718063)	(145, 0.011370125392965976)	(150, 0.0)
BA19-gam_R1_001_trimmed_2U	(1, 0.0)	(2, 0.05713814941493193)	(3, 0.0002657588344880555)	(4, 0.002126070675904444)	(5, 0.001063035337952222)	(6, 0.0002657588344880555)	(7, 0.0)	(8, 0.0002657588344880555)	(9, 0.0007972765034641664)	(10, 0.0073349438318703305)	(15, 0.001647704773825944)	(20, 0.00680342616289422)	(25, 0.011108719281600718)	(30, 0.003561168382139943)	(35, 0.0014350977062354995)	(40, 0.007653854433255998)	(45, 5.3151766897611096e-05)	(50, 0.015176303439962114)	(55, 0.0008258292977808316)	(60, 0.007734740981460163)	(65, 0.014605103114310035)	(70, 0.00023232486915753772)	(75, 0.011376886175727503)	(80, 0.00029804908987729917)	(85, 0.0022870954850327655)	(90, 0.007783416701023155)	(95, 0.0030737131746108835)	(100, 0.0006987085959577802)	(105, 0.001497952689443797)	(110, 0.003027730058119253)	(115, 0.015241223983430327)	(120, 0.00020196090575427014)	(125, 0.00020419651055389668)	(130, 0.000550509599855216)	(135, 0.003059852097876324)	(140, 0.005482078523043706)	(145, 0.01329402472688599)	(150, 0.0)
BD5-S5_R1_001_trimmed_1P	(1, 0.0)	(2, 0.0202021513312989)	(3, 0.024677780940803307)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00027570867483963615)	(15, 0.0008864713895068122)	(20, 0.0)	(25, 0.0)	(30, 0.0)	(35, 0.0004042902989800943)	(40, 5.563627967615976e-05)	(45, 7.170898269371703e-05)	(50, 0.0)	(55, 0.0)	(60, 7.686349626977114e-05)	(65, 0.00013155583201586167)	(70, 2.60916312993569e-05)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 2.9950610320433717e-05)	(95, 0.0)	(100, 0.0)	(105, 5.0091514065477995e-06)	(110, 0.0)	(115, 2.8875134727612317e-05)	(120, 1.1313616749824683e-05)	(125, 0.0)	(130, 7.186163141208572e-05)	(135, 5.681937559900248e-05)	(140, 3.7939100989751473e-06)	(145, 0.0)	(150, 0.0)
BD5-S5_R1_001_trimmed_1U	(1, 0.0)	(2, 0.01948425220301227)	(3, 0.027234893963326547)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0004664738096485443)	(15, 0.0009831832603361625)	(20, 0.0)	(25, 1.4353040296878286e-05)	(30, 5.7412161187513144e-05)	(35, 0.003616966154813328)	(40, 0.0006961224543985968)	(45, 0.0016290700736956854)	(50, 7.196511764389659e-06)	(55, 0.0002610046635008251)	(60, 0.002413211587540018)	(65, 0.0011898756217839177)	(70, 0.0014078744966755066)	(75, 2.2852445264965724e-05)	(80, 0.0)	(85, 4.0004125225393245e-05)	(90, 0.0004470318574769721)	(95, 2.592913601698739e-05)	(100, 0.0)	(105, 0.0006439501855747353)	(110, 0.0)	(115, 0.0027455254148672334)	(120, 0.0001769791028520863)	(125, 1.6405259788772437e-05)	(130, 0.0049779315263085815)	(135, 0.004543682187154592)	(140, 0.002982693441542677)	(145, 0.0)	(150, 0.0)
BD5-S5_R1_001_trimmed_2P	(1, 0.0)	(2, 0.0046549020662387)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0005563627967615976)	(7, 0.0)	(8, 0.00032763586920405194)	(9, 0.0)	(10, 0.0009470531162652972)	(15, 0.0004661083875091607)	(20, 0.0)	(25, 0.0)	(30, 0.00015949066840499133)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 6.196120011954546e-06)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.00011126667887516339)	(85, 1.252607584523893e-06)	(90, 0.0)	(95, 0.0)	(100, 1.3863737932703171e-05)	(105, 6.441574233339306e-05)	(110, 1.2659380011927668e-06)	(115, 0.00030837286385802527)	(120, 1.2723149894647866e-06)	(125, 0.0)	(130, 2.047745201521869e-05)	(135, 5.2636331758120496e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BD5-S5_R1_001_trimmed_2U	(1, 0.0)	(2, 0.015862225243598458)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0011330160888284612)	(7, 0.0)	(8, 0.0039655563108996145)	(9, 0.0)	(10, 0.0022660321776569224)	(15, 0.00011330160888284614)	(20, 0.0)	(25, 0.0)	(30, 0.0009064128710627691)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0001363341386136454)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.00015124771805005393)	(105, 0.0006205697140259616)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BD5-WYS_R1_001_trimmed_1P	(1, 0.0)	(2, 0.01966161242246262)	(3, 0.025050930887265118)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00028826587137315707)	(15, 0.0008846420038154494)	(20, 0.0)	(25, 0.0)	(30, 0.0)	(35, 0.0004585098461333912)	(40, 6.893314315445061e-05)	(45, 7.415535096918172e-05)	(50, 0.0)	(55, 0.0)	(60, 7.434365105586466e-05)	(65, 0.00015093860226451927)	(70, 3.46264972995844e-05)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 3.6878370676494404e-05)	(95, 0.0)	(100, 0.0)	(105, 3.171647300006784e-06)	(110, 0.0)	(115, 3.179366841810921e-05)	(120, 1.0611080788768747e-05)	(125, 0.0)	(130, 8.193427107212984e-05)	(135, 7.033157169441106e-05)	(140, 9.605270962879535e-06)	(145, 0.0)	(150, 0.0)
BD5-WYS_R1_001_trimmed_1U	(1, 0.0)	(2, 0.01930903813836736)	(3, 0.027729314712911082)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.000543066697641582)	(15, 0.0008337993741567725)	(20, 0.0)	(25, 5.485522198399819e-06)	(30, 9.325387737279692e-05)	(35, 0.0033626251076190883)	(40, 0.0006253495306175794)	(45, 0.0014646344269727515)	(50, 5.499507024190352e-06)	(55, 0.00023250892128427077)	(60, 0.002342425196463942)	(65, 0.0009564860727188228)	(70, 0.0012055195280231829)	(75, 2.8819475325312798e-05)	(80, 5.865484497817747e-06)	(85, 1.2000307927901431e-05)	(90, 0.0003275552585721211)	(95, 5.78261975805519e-05)	(100, 0.0)	(105, 0.0006560582291330226)	(110, 0.0)	(115, 0.0022350611167461128)	(120, 8.981012343702943e-05)	(125, 0.0)	(130, 0.003440200596384458)	(135, 0.003778971238063291)	(140, 0.0020553717139744723)	(145, 0.0)	(150, 0.0)
BD5-WYS_R1_001_trimmed_2P	(1, 0.0)	(2, 0.004543320798816063)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0004177766251784885)	(7, 0.0)	(8, 0.00032377688451332864)	(9, 5.222207814731107e-06)	(10, 0.000967152887288201)	(15, 0.0004919319761476702)	(20, 0.0)	(25, 0.0)	(30, 0.0001754661825749652)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 9.425738850416572e-06)	(60, 2.098701974864917e-06)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.00013225689341973495)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 1.2815774954479167e-05)	(105, 7.922497843662031e-05)	(110, 0.0)	(115, 0.0003476726224170911)	(120, 2.1591844717066674e-06)	(125, 0.0)	(130, 1.9564492016497085e-05)	(135, 7.308429456360947e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BD5-WYS_R1_001_trimmed_2U	(1, 0.0)	(2, 0.016107828924464676)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.005196073846601508)	(7, 0.0)	(8, 0.0077941107699022625)	(9, 0.0005196073846601508)	(10, 0.0022862724925046636)	(15, 0.0002078429538640603)	(20, 0.0)	(25, 0.0)	(30, 0.0008313718154562412)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0005120609557361708)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0005916293323906705)	(110, 0.0)	(115, 0.0001567056707081059)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BD5-gam_R1_001_trimmed_1P	(1, 0.0)	(2, 0.04156275129098433)	(3, 0.010906653282835337)	(4, 0.049581629508656085)	(5, 0.0001549935769438081)	(6, 5.710289676877141e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.004739540431808026)	(15, 0.010243443924649464)	(20, 0.023501920798690058)	(25, 0.0021748046112220654)	(30, 0.009018994666793382)	(35, 0.01997459328971624)	(40, 0.015288892732004481)	(45, 0.003223050644763083)	(50, 0.002663792822850934)	(55, 0.0045055948625388675)	(60, 0.0001261267030278685)	(65, 0.006916543235436335)	(70, 0.011728431189242201)	(75, 0.0009743560721209274)	(80, 0.00014567732581589773)	(85, 0.009448693247464883)	(90, 0.00014363610004940167)	(95, 0.00038428987394435385)	(100, 2.2489083049451692e-05)	(105, 0.0003701004761109228)	(110, 5.0048290761617704e-05)	(115, 0.004103398086056939)	(120, 0.0037402424504003797)	(125, 0.0006669681061618651)	(130, 0.003151393521877383)	(135, 0.000101268147534501)	(140, 1.7587766030350507e-05)	(145, 0.0015238585836099923)	(150, 0.0)
BD5-gam_R1_001_trimmed_1U	(1, 0.0)	(2, 0.044012104630906775)	(3, 0.01141142250247287)	(4, 0.049859866784663615)	(5, 0.00021307635378061375)	(6, 9.470060168027277e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.006150804079133717)	(15, 0.012240052767175255)	(20, 0.02636464750778794)	(25, 0.0029025734415003604)	(30, 0.01043600630516606)	(35, 0.023400518675195405)	(40, 0.016274298398754876)	(45, 0.00424258695527622)	(50, 0.003051732452753307)	(55, 0.005178559162644571)	(60, 0.0002705985255627539)	(65, 0.009085637372044146)	(70, 0.014384737346327116)	(75, 0.0011416564293132907)	(80, 0.00022772252526467556)	(85, 0.011137874516804872)	(90, 0.00043412373666723624)	(95, 0.0005541304181984607)	(100, 7.262826668674931e-05)	(105, 0.0009293153345735184)	(110, 0.00023331607214788756)	(115, 0.004942014736378963)	(120, 0.004611514217889553)	(125, 0.0009638562334500972)	(130, 0.003831675541634707)	(135, 0.00017592971256123752)	(140, 0.00022543734845600465)	(145, 0.0033454717707315632)	(150, 0.0)
BD5-gam_R1_001_trimmed_2P	(1, 0.0)	(2, 0.03025637773076759)	(3, 2.8551448384385703e-05)	(4, 0.0003018295972063631)	(5, 0.00019170258200944685)	(6, 2.8551448384385703e-05)	(7, 4.078778340626529e-06)	(8, 2.447267004375917e-05)	(9, 0.0001835450253281938)	(10, 0.007001630899519499)	(15, 0.00048700613387080757)	(20, 0.005218389008997581)	(25, 0.011101618887517286)	(30, 0.00250763292381719)	(35, 0.00015825659961630933)	(40, 0.00353466930998695)	(45, 3.5893249397513454e-05)	(50, 0.010487858132845834)	(55, 0.0005838062831979521)	(60, 0.005667669388016016)	(65, 0.011768113783529365)	(70, 6.078040279485048e-05)	(75, 0.009019821916222626)	(80, 0.00014085996391859668)	(85, 0.0004932500178514439)	(90, 0.005268295854807682)	(95, 0.0025918316007343067)	(100, 0.0003133132805650222)	(105, 0.0002881053059266533)	(110, 0.0012461888050528324)	(115, 0.014035163896084245)	(120, 4.751382454319938e-05)	(125, 0.00010684076725827293)	(130, 0.00030006637317723573)	(135, 0.0012697421467578185)	(140, 0.00517004723745089)	(145, 0.01203329063206855)	(150, 0.0)
BD5-gam_R1_001_trimmed_2U	(1, 0.0)	(2, 0.060060267371741985)	(3, 0.0)	(4, 0.0020710437024738615)	(5, 0.0017258697520615512)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.001380695801649241)	(10, 0.008077070439648061)	(15, 0.0022091132826387856)	(20, 0.007800931279318212)	(25, 0.011114601203276392)	(30, 0.0040040178247828)	(35, 0.002140078492556324)	(40, 0.007800931279318212)	(45, 0.00020710437024738616)	(50, 0.016886340276503355)	(55, 0.0007145164010094688)	(60, 0.007425893946585983)	(65, 0.015184127919981867)	(70, 0.0006783294103282436)	(75, 0.010890130091039953)	(80, 0.0003890133299307634)	(85, 0.002681345720099052)	(90, 0.006235669950786175)	(95, 0.002838149267189859)	(100, 0.0008250899966913891)	(105, 0.0015914297320953686)	(110, 0.0034723310266327793)	(115, 0.015930290419471953)	(120, 0.00025988246382436104)	(125, 0.0004379549256790491)	(130, 0.0005313232783354704)	(135, 0.0034924768466695205)	(140, 0.006704507875531718)	(145, 0.014776335835826649)	(150, 0.0)
