Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
BA12-S5_R1_001	(0.0, 0.0019415387940205425)	(1.0, 0.0014639648837672136)	(2.0, 0.0007788471713944475)	(3.0, 0.00048650052539825085)	(4.0, 0.00037938114365918647)	(5.0, 0.0003035049149273492)	(6.0, 0.00024548191648535595)	(7.0, 0.00025217687784404746)	(8.0, 0.0002655668005614305)	(9.0, 0.0002722617619201221)	(10.0, 0.00030573656871357973)	(11.0, 0.0003659912209418034)	(12.0, 0.0004262458731700272)	(13.0, 0.0006382529828619255)	(14.0, 0.0010644988560319527)	(15.0, 0.0013189073876622307)	(16.0, 0.0020553531371182983)	(17.0, 0.0035148547133130514)	(18.0, 0.004550342070124007)	(19.0, 0.0055099531982031255)	(20.0, 0.00749835672173451)	(21.0, 0.010557954062656536)	(22.0, 0.014570467570298992)	(23.0, 0.019875108620168908)	(24.0, 0.027391318572193266)	(25.0, 0.035376175819326026)	(26.0, 0.04560607677540667)	(27.0, 0.06266037500978022)	(28.0, 0.08881758903818801)	(29.0, 0.13006078266151405)	(30.0, 0.18859259816676782)	(31.0, 0.2665822030341654)	(32.0, 0.37693301945569163)	(33.0, 0.5364650220181657)	(34.0, 0.7661736095424445)	(35.0, 1.0553892452765596)	(36.0, 1.3957343009070022)	(37.0, 1.8247608146946723)	(38.0, 2.3129663235856035)	(39.0, 2.825197817139092)	(40.0, 3.3696008316748802)	(41.0, 3.917940483489578)	(42.0, 4.446306833917514)	(43.0, 4.866089837722617)	(44.0, 5.166985949373863)	(45.0, 5.442505925821881)	(46.0, 5.588552044554165)	(47.0, 5.56145753593554)	(48.0, 5.401800560761036)	(49.0, 5.1741272414898)	(50.0, 4.871028487551545)	(51.0, 4.538962867468018)	(52.0, 4.228758527874405)	(53.0, 3.9095650868298546)	(54.0, 3.549496675036708)	(55.0, 3.1614991161088843)	(56.0, 2.8446890813080294)	(57.0, 2.5324159986545807)	(58.0, 2.2009261452479008)	(59.0, 1.8392621009975982)	(60.0, 1.4417041372495645)	(61.0, 1.0562752118296932)	(62.0, 0.7728150112102664)	(63.0, 0.5762085442971449)	(64.0, 0.434938164667395)	(65.0, 0.34511633142540327)	(66.0, 0.2538617764526515)	(67.0, 0.17474072311563507)	(68.0, 0.11162285907967757)	(69.0, 0.06967223120611647)	(70.0, 0.04174754737901413)	(71.0, 0.0261795305662701)	(72.0, 0.021419413040240424)	(73.0, 0.01302393149644125)	(74.0, 0.009196645253055927)	(75.0, 0.0107967410177832)	(76.0, 0.0074023956089265975)	(77.0, 0.0016692770321004205)	(78.0, 0.000649411251793078)	(79.0, 0.00037938114365918647)	(80.0, 0.0001963855331882848)	(81.0, 0.0001763006491122102)	(82.0, 0.00014505749610498305)	(83.0, 0.0001048877279528339)	(84.0, 9.596111280791188e-05)	(85.0, 7.810788251806781e-05)	(86.0, 4.4633075724610174e-05)	(87.0, 3.570646057968814e-05)	(88.0, 4.4633075724610174e-05)	(89.0, 4.0169768152149156e-05)	(90.0, 3.570646057968814e-05)	(91.0, 2.9011499220996614e-05)	(92.0, 1.562157650361356e-05)	(93.0, 4.463307572461017e-06)	(94.0, 6.694961358691525e-06)	(95.0, 8.926615144922034e-06)	(96.0, 1.338992271738305e-05)	(97.0, 2.67798454347661e-05)	(98.0, 6.471795980068476e-05)	(99.0, 6.248630601445424e-05)	(100.0, 3.124315300722712e-05)
BA12-S5_R2_001	(0.0, 0.0031824150012883645)	(1.0, 0.0028186466666389937)	(2.0, 0.002133512441256435)	(3.0, 0.0016871709263492313)	(4.0, 0.001573353840047894)	(5.0, 0.0016313782369858309)	(6.0, 0.0016737806809020153)	(7.0, 0.0017117197096691275)	(8.0, 0.0017675123990325279)	(9.0, 0.00176081727630892)	(10.0, 0.0018612441171630407)	(11.0, 0.002075488044318499)	(12.0, 0.0022830368487503487)	(13.0, 0.002539683219821991)	(14.0, 0.0029369271680894024)	(15.0, 0.0033430979466549586)	(16.0, 0.0040706346159537)	(17.0, 0.005572573813616442)	(18.0, 0.006860269084123726)	(19.0, 0.007987281409264416)	(20.0, 0.010024830424815803)	(21.0, 0.013053257603461182)	(22.0, 0.017344831269293946)	(23.0, 0.02303122216921173)	(24.0, 0.030911381614898415)	(25.0, 0.03988507777210776)	(26.0, 0.05098112783270085)	(27.0, 0.06793317856887646)	(28.0, 0.09389909619860304)	(29.0, 0.13330658854976007)	(30.0, 0.1891729242631203)	(31.0, 0.26322767670894903)	(32.0, 0.3703139329654854)	(33.0, 0.5253394996306301)	(34.0, 0.7442320736638465)	(35.0, 1.0269648745742406)	(36.0, 1.3620914742120163)	(37.0, 1.7780058880479965)	(38.0, 2.25339977216051)	(39.0, 2.7422039870884114)	(40.0, 3.2519840215093763)	(41.0, 3.782179716822197)	(42.0, 4.302738898828171)	(43.0, 4.730648740877282)	(44.0, 5.048312228744313)	(45.0, 5.32944266361619)	(46.0, 5.491759218927344)	(47.0, 5.477641436810829)	(48.0, 5.308565039256406)	(49.0, 5.122447322662825)	(50.0, 4.873924367162494)	(51.0, 4.547941073457592)	(52.0, 4.262833735687892)	(53.0, 3.9524880169577643)	(54.0, 3.615442148805887)	(55.0, 3.2721564262756075)	(56.0, 2.9715922818446705)	(57.0, 2.6781718333598237)	(58.0, 2.357598198815597)	(59.0, 1.9898574246835516)	(60.0, 1.5642350828983402)	(61.0, 1.142000473211274)	(62.0, 0.8411506702107968)	(63.0, 0.6310778045121467)	(64.0, 0.46757174906376525)	(65.0, 0.3575039314876487)	(66.0, 0.2541870293245036)	(67.0, 0.1725444711252524)	(68.0, 0.11173713484186945)	(69.0, 0.07402797195493432)	(70.0, 0.04786789576622309)	(71.0, 0.032062942723359)	(72.0, 0.027110783615463575)	(73.0, 0.018456221641412886)	(74.0, 0.01473150169951227)	(75.0, 0.01762602642368549)	(76.0, 0.013410330815386945)	(77.0, 0.0055881957666381946)	(78.0, 0.003755963847944122)	(79.0, 0.0031578662179684684)	(80.0, 0.002896756431747754)	(81.0, 0.002653500306123328)	(82.0, 0.0024080124729243656)	(83.0, 0.0022897319714739565)	(84.0, 0.0021469026867036514)	(85.0, 0.00197952461861345)	(86.0, 0.0018835611929084008)	(87.0, 0.0017206465399672716)	(88.0, 0.0016224514066876868)	(89.0, 0.00156442700974975)	(90.0, 0.0014684635840447012)	(91.0, 0.0013903538189359408)	(92.0, 0.0012765367326346036)	(93.0, 0.0013122440538271799)	(94.0, 0.001310012346252644)	(95.0, 0.001234134288718419)	(96.0, 0.0011247806175661542)	(97.0, 0.0010868415887990417)	(98.0, 0.0011828050145040907)	(99.0, 0.001350183082594292)	(100.0, 0.003776049216114946)
BA12-WYS_R1_001	(0.0, 0.0011484587339253103)	(1.0, 0.0008268902884262234)	(2.0, 0.0004240463017570376)	(3.0, 0.00032156844549908683)	(4.0, 0.0002473603426916053)	(5.0, 0.0002120231508785188)	(6.0, 0.000240292904328988)	(7.0, 0.00022969174678506206)	(8.0, 0.0002102562912878645)	(9.0, 0.0002243911680130991)	(10.0, 0.0002279248871944077)	(11.0, 0.00025972835982618553)	(12.0, 0.0002915318324579634)	(13.0, 0.00040991142503180305)	(14.0, 0.0006077996991850872)	(15.0, 0.0007562159048000504)	(16.0, 0.0011343238572000757)	(17.0, 0.0015265666863253354)	(18.0, 0.0020601582827029412)	(19.0, 0.002841110221772152)	(20.0, 0.0038164167158133387)	(21.0, 0.00541895836453681)	(22.0, 0.00785899145923043)	(23.0, 0.010564053492522199)	(24.0, 0.01505187685278418)	(25.0, 0.02205217455095661)	(26.0, 0.03356149792447888)	(27.0, 0.05088908993002582)	(28.0, 0.07930019214774735)	(29.0, 0.12952317601209648)	(30.0, 0.20580203825982493)	(31.0, 0.31583321926782293)	(32.0, 0.47660684085982247)	(33.0, 0.7030228299638114)	(34.0, 1.0133346130108396)	(35.0, 1.405042083680131)	(36.0, 1.875911931449099)	(37.0, 2.4406302932352615)	(38.0, 3.083109912465712)	(39.0, 3.7429665957702474)	(40.0, 4.402210178796826)	(41.0, 5.0289559133725)	(42.0, 5.5827162119774245)	(43.0, 5.988570927389085)	(44.0, 6.200597611986786)	(45.0, 6.284111764258244)	(46.0, 6.208087329791569)	(47.0, 5.93787089143526)	(48.0, 5.486860545465246)	(49.0, 4.976384773112171)	(50.0, 4.439475014423317)	(51.0, 3.8938829077059864)	(52.0, 3.3983671355069816)	(53.0, 2.9505141676254674)	(54.0, 2.4961750581866617)	(55.0, 2.0679289311826388)	(56.0, 1.753491530991433)	(57.0, 1.4873424034128093)	(58.0, 1.2538996137167884)	(59.0, 0.9990477863608087)	(60.0, 0.7576346930513458)	(61.0, 0.5811678245751547)	(62.0, 0.4509414384459777)	(63.0, 0.3616337535767643)	(64.0, 0.3093930160598879)	(65.0, 0.2649865339679728)	(66.0, 0.21223340716980668)	(67.0, 0.18080450877124757)	(68.0, 0.13615066633664086)	(69.0, 0.08730406609341143)	(70.0, 0.053859180901915736)	(71.0, 0.036347835498940745)	(72.0, 0.029826356749835636)	(73.0, 0.018838256955556396)	(74.0, 0.014785081054595377)	(75.0, 0.016887643967474022)	(76.0, 0.010901523674337176)	(77.0, 0.0022969174678506205)	(78.0, 0.0008639943398299642)	(79.0, 0.0006113334183663959)	(80.0, 0.0003074335687738523)	(81.0, 0.0001961214145626299)	(82.0, 0.0001731522398841237)	(83.0, 0.0001431156268430002)	(84.0, 9.894413707664212e-05)	(85.0, 9.364355830467914e-05)	(86.0, 0.00010247785625795076)	(87.0, 8.834297953271617e-05)	(88.0, 5.830636649159267e-05)	(89.0, 4.770520894766673e-05)	(90.0, 4.770520894766673e-05)	(91.0, 2.8269753450469174e-05)	(92.0, 8.834297953271617e-06)	(93.0, 5.3005787719629705e-06)	(94.0, 8.834297953271617e-06)	(95.0, 7.067438362617293e-06)	(96.0, 7.067438362617293e-06)	(97.0, 1.5901736315888912e-05)	(98.0, 4.2404630175703764e-05)	(99.0, 4.4171489766358086e-05)	(100.0, 1.9435455497197556e-05)
BA12-WYS_R2_001	(0.0, 0.002731607592236503)	(1.0, 0.0023287573134331894)	(2.0, 0.0016361375358415274)	(3.0, 0.0013410673754899777)	(4.0, 0.001305729631735301)	(5.0, 0.0012668581136051568)	(6.0, 0.0013446011498654453)	(7.0, 0.0014400130580030722)	(8.0, 0.0015371918533284331)	(9.0, 0.00158666469458498)	(10.0, 0.0016255362127151245)	(11.0, 0.0017492183158564925)	(12.0, 0.0019153057115034729)	(13.0, 0.0020760924455872514)	(14.0, 0.0022015414359163534)	(15.0, 0.002549618211899918)	(16.0, 0.0030355121885267218)	(17.0, 0.0035496763601572667)	(18.0, 0.00436774512807803)	(19.0, 0.00526709070663455)	(20.0, 0.006325456132087115)	(21.0, 0.007913887713859829)	(22.0, 0.010479407910449351)	(23.0, 0.014172202132813057)	(24.0, 0.019578876927278582)	(25.0, 0.027425622928004528)	(26.0, 0.03863298835980022)	(27.0, 0.05561454112111006)	(28.0, 0.08361086861075262)	(29.0, 0.13057473006071785)	(30.0, 0.20133326126789458)	(31.0, 0.3043533856359033)	(32.0, 0.4543091012588736)	(33.0, 0.6697862944645775)	(34.0, 0.9732368007475487)	(35.0, 1.3599059266855957)	(36.0, 1.814808702039548)	(37.0, 2.357794337476407)	(38.0, 2.986322049220212)	(39.0, 3.642595190473001)	(40.0, 4.295785113583194)	(41.0, 4.911522328974994)	(42.0, 5.461041913232092)	(43.0, 5.887238072446934)	(44.0, 6.13237246709875)	(45.0, 6.225365506676369)	(46.0, 6.157426927420815)	(47.0, 5.895865782584638)	(48.0, 5.45082223773824)	(49.0, 4.980494537235372)	(50.0, 4.495717233311216)	(51.0, 3.9683703163729893)	(52.0, 3.4802730314230814)	(53.0, 3.0302168276250834)	(54.0, 2.5784396757062322)	(55.0, 2.1640604580029557)	(56.0, 1.844745071661322)	(57.0, 1.5749714351765576)	(58.0, 1.34754478392021)	(59.0, 1.086329948972828)	(60.0, 0.8218251700818859)	(61.0, 0.6281884694037598)	(62.0, 0.5029020326959294)	(63.0, 0.4039810866034631)	(64.0, 0.3242785724519777)	(65.0, 0.2683106538933209)	(66.0, 0.20724173202367652)	(67.0, 0.16875362841327046)	(68.0, 0.12938561498337298)	(69.0, 0.09110070339955632)	(70.0, 0.0611890701984103)	(71.0, 0.04313678380133375)	(72.0, 0.036238856220420876)	(73.0, 0.02486893716735367)	(74.0, 0.021156707185924894)	(75.0, 0.025082730517069468)	(76.0, 0.017905634760494643)	(77.0, 0.006321922357711647)	(78.0, 0.004113313373044358)	(79.0, 0.003519639277965791)	(80.0, 0.0030902856913464704)	(81.0, 0.002830553274749597)	(82.0, 0.0025725877453404576)	(83.0, 0.0023941321393793407)	(84.0, 0.002206842097479555)	(85.0, 0.0020548897993344453)	(86.0, 0.0019736129886986893)	(87.0, 0.0018145931418026443)	(88.0, 0.0017421507671055573)	(89.0, 0.0016979785874122117)	(90.0, 0.001568995822707642)	(91.0, 0.0014294117348766693)	(92.0, 0.0013180978420494378)	(93.0, 0.0012703918879806244)	(94.0, 0.0012156183851608758)	(95.0, 0.0011431760104637886)	(96.0, 0.0011202064770232487)	(97.0, 0.0011043044923336443)	(98.0, 0.0011467097848392564)	(99.0, 0.0014064422014361294)	(100.0, 0.0031644949532312915)
BA12-gam_R1_001	(0.0, 0.0013919432325546703)	(1.0, 0.0010898793052554164)	(2.0, 0.0006224966069342734)	(3.0, 0.00042452227620435695)	(4.0, 0.00039186671649632954)	(5.0, 0.00036329310175180543)	(6.0, 0.00033676045948903316)	(7.0, 0.00037349796416056403)	(8.0, 0.0003877847715328261)	(9.0, 0.00039798963394158457)	(10.0, 0.0004877924231386602)	(11.0, 0.000553103542554715)	(12.0, 0.0006306604968612803)	(13.0, 0.0008653723322627276)	(14.0, 0.0012654029386860639)	(15.0, 0.0018368752335765444)	(16.0, 0.0026267315840144585)	(17.0, 0.00392479008240855)	(18.0, 0.005622879187225978)	(19.0, 0.007653646806568936)	(20.0, 0.010249763803357119)	(21.0, 0.014656223391459073)	(22.0, 0.020724034579706927)	(23.0, 0.027738856999487572)	(24.0, 0.03840497918912204)	(25.0, 0.052293796927442474)	(26.0, 0.07181569871539764)	(27.0, 0.09933821263181952)	(28.0, 0.14119651726006546)	(29.0, 0.2077322201651714)	(30.0, 0.3004536000111519)	(31.0, 0.4244324734151599)	(32.0, 0.5990356282565374)	(33.0, 0.831377894606671)	(34.0, 1.1341867768617644)	(35.0, 1.5113013442599925)	(36.0, 1.9410832065498234)	(37.0, 2.4512120325287747)	(38.0, 3.0203963972672114)	(39.0, 3.569926197006379)	(40.0, 4.109145003767737)	(41.0, 4.629254185182454)	(42.0, 5.1065682555998)	(43.0, 5.416157248439273)	(44.0, 5.553584089525543)	(45.0, 5.656467471358165)	(46.0, 5.649122011396341)	(47.0, 5.47038996922438)	(48.0, 5.11845079738856)	(49.0, 4.713887191083253)	(50.0, 4.279094741350721)	(51.0, 3.8710655637713995)	(52.0, 3.538268672841928)	(53.0, 3.2572451308570525)	(54.0, 2.8872433525577295)	(55.0, 2.477528331708481)	(56.0, 2.2312298955281293)	(57.0, 2.0068412989393822)	(58.0, 1.7445681711443597)	(59.0, 1.369915016559124)	(60.0, 1.000339801508487)	(61.0, 0.7395729114049971)	(62.0, 0.5558588554050798)	(63.0, 0.44779140346880825)	(64.0, 0.3835803682204175)	(65.0, 0.32768833680764675)	(66.0, 0.2617363520323218)	(67.0, 0.22210270740918525)	(68.0, 0.16349210065072123)	(69.0, 0.09985661964218445)	(70.0, 0.06125978903977775)	(71.0, 0.04199504978452331)	(72.0, 0.03480674470379377)	(73.0, 0.021922085426495184)	(74.0, 0.016903334093867715)	(75.0, 0.01878306974956104)	(76.0, 0.012186646688539497)	(77.0, 0.0025206010149633694)	(78.0, 0.0007000535612408386)	(79.0, 0.0004428910285401224)	(80.0, 0.00028369517496348856)	(81.0, 0.00023471183540144734)	(82.0, 0.0001918514132846613)	(83.0, 0.00016123682605838555)	(84.0, 0.00015307293613137871)	(85.0, 0.00013470418379561325)	(86.0, 9.592570664233066e-05)	(87.0, 4.898333956204119e-05)	(88.0, 4.081944963503432e-05)	(89.0, 4.898333956204119e-05)	(90.0, 3.469653218977917e-05)	(91.0, 1.4286807372262011e-05)	(92.0, 1.4286807372262011e-05)	(93.0, 1.8368752335765444e-05)	(94.0, 1.8368752335765444e-05)	(95.0, 6.122917445255149e-06)	(96.0, 4.081944963503432e-06)	(97.0, 1.4286807372262011e-05)	(98.0, 4.081944963503432e-05)	(99.0, 4.898333956204119e-05)	(100.0, 2.2450697299268877e-05)
BA12-gam_R2_001	(0.0, 0.003535001999868193)	(1.0, 0.0031165981834865644)	(2.0, 0.0024451110830497084)	(3.0, 0.0021144700183969097)	(4.0, 0.0019450674976180067)	(5.0, 0.0018675097170204368)	(6.0, 0.0018205668498166442)	(7.0, 0.0018164848613641405)	(8.0, 0.0019205755669029845)	(9.0, 0.0020307892551205842)	(10.0, 0.0021063060414919024)	(11.0, 0.00219202779899448)	(12.0, 0.0024247011407871897)	(13.0, 0.0028594329109788326)	(14.0, 0.003553370947904459)	(15.0, 0.004284046880902619)	(16.0, 0.005306584988254793)	(17.0, 0.006525058541327143)	(18.0, 0.007865991747974605)	(19.0, 0.010290692888761794)	(20.0, 0.013731809154222402)	(21.0, 0.018560801493534264)	(22.0, 0.024963400381286294)	(23.0, 0.032623251712409464)	(24.0, 0.04460592881473403)	(25.0, 0.0603991421374708)	(26.0, 0.07935181452244543)	(27.0, 0.10776245415187108)	(28.0, 0.15058251301863476)	(29.0, 0.21523712811784063)	(30.0, 0.3046490031814814)	(31.0, 0.42426555179942316)	(32.0, 0.5902800221627481)	(33.0, 0.8150159374095647)	(34.0, 1.1156074440692574)	(35.0, 1.4877868232147338)	(36.0, 1.9108583933917993)	(37.0, 2.401986916043233)	(38.0, 2.9538901237697677)	(39.0, 3.4906695642797763)	(40.0, 4.010363842121831)	(41.0, 4.515144575152663)	(42.0, 4.97270078377648)	(43.0, 5.301515158596783)	(44.0, 5.480877731199795)	(45.0, 5.600728994153756)	(46.0, 5.611487074720329)	(47.0, 5.434341021847026)	(48.0, 5.088602722902643)	(49.0, 4.726909972091649)	(50.0, 4.330930559273851)	(51.0, 3.93049769705437)	(52.0, 3.6067796848170173)	(53.0, 3.313074492676699)	(54.0, 2.9289981581864004)	(55.0, 2.5334861330464133)	(56.0, 2.2701774679176627)	(57.0, 2.0555403921023405)	(58.0, 1.8328781269893952)	(59.0, 1.4539185650243105)	(60.0, 1.057002335856662)	(61.0, 0.7797291882318966)	(62.0, 0.6021994284440588)	(63.0, 0.4877261852762717)	(64.0, 0.39957156265600213)	(65.0, 0.3320901705534374)	(66.0, 0.25476914528611255)	(67.0, 0.20546280676832057)	(68.0, 0.1552461848256202)	(69.0, 0.10465401994528953)	(70.0, 0.0679732717110914)	(71.0, 0.04814705379728098)	(72.0, 0.04125665728945476)	(73.0, 0.02820041722412172)	(74.0, 0.022983635981822008)	(75.0, 0.027755480482798817)	(76.0, 0.020291564597395825)	(77.0, 0.0065413864951371576)	(78.0, 0.003969733770059835)	(79.0, 0.0034472392481393636)	(80.0, 0.00310027022967655)	(81.0, 0.0028553509225263288)	(82.0, 0.002565529742398567)	(83.0, 0.002426742135013442)	(84.0, 0.0022859135334020644)	(85.0, 0.0020797731165506286)	(86.0, 0.0019654774398805254)	(87.0, 0.0018858786650567032)	(88.0, 0.0017736239826128518)	(89.0, 0.0016307543867752226)	(90.0, 0.0015572785946301564)	(91.0, 0.0015552376004039047)	(92.0, 0.0015205406985576233)	(93.0, 0.00148380280248509)	(94.0, 0.001340933206647461)	(95.0, 0.0012103095761673431)	(96.0, 0.0012837853683124094)	(97.0, 0.0012694984087286464)	(98.0, 0.0012123505703935948)	(99.0, 0.0013327692297424535)	(100.0, 0.00284514595139507)
BA14-S5_R1_001	(0.0, 0.007454773052877438)	(1.0, 0.005345788076794079)	(2.0, 0.002578618219929737)	(3.0, 0.0015730094896118437)	(4.0, 0.0010213213667291104)	(5.0, 0.0007140520324653097)	(6.0, 0.0006075552745670606)	(7.0, 0.000565654910803815)	(8.0, 0.0005167711530800285)	(9.0, 0.0004923292742181353)	(10.0, 0.0005028043651589466)	(11.0, 0.00046788739535624205)	(12.0, 0.00048010833478718867)	(13.0, 0.0006896101536034165)	(14.0, 0.001010846275788299)	(15.0, 0.001274469397798719)	(16.0, 0.0017231524597634735)	(17.0, 0.0027043193112194735)	(18.0, 0.0037134197385176376)	(19.0, 0.004542697771331872)	(20.0, 0.006038889927377765)	(21.0, 0.008339918237376)	(22.0, 0.01138293215568171)	(23.0, 0.01511730207608097)	(24.0, 0.020511973910598835)	(25.0, 0.028239099327937372)	(26.0, 0.037506063113575176)	(27.0, 0.049896349848064916)	(28.0, 0.07249112100739508)	(29.0, 0.11050348018310947)	(30.0, 0.1626397536440179)	(31.0, 0.23740222353707893)	(32.0, 0.3518862382776967)	(33.0, 0.5129372697956915)	(34.0, 0.7447754741947095)	(35.0, 1.0396388090876092)	(36.0, 1.370299021422242)	(37.0, 1.777612457564752)	(38.0, 2.226834986712958)	(39.0, 2.6432442934890727)	(40.0, 3.072782380911004)	(41.0, 3.556447009072598)	(42.0, 4.075472052553391)	(43.0, 4.466845891980967)	(44.0, 4.749839202989437)	(45.0, 5.082398898481337)	(46.0, 5.309734559624296)	(47.0, 5.4066745428875445)	(48.0, 5.317166636646802)	(49.0, 5.118745718197462)	(50.0, 4.837971380619955)	(51.0, 4.55995722950535)	(52.0, 4.3601483615063525)	(53.0, 4.175751843978269)	(54.0, 3.866686031618119)	(55.0, 3.4224252038788774)	(56.0, 3.100047296781446)	(57.0, 2.774284189461643)	(58.0, 2.423750983763801)	(59.0, 2.0055347238003964)	(60.0, 1.556657872653237)	(61.0, 1.1763544585016092)	(62.0, 0.8943545352840258)	(63.0, 0.6993275462995091)	(64.0, 0.5879179707500195)	(65.0, 0.512155129672111)	(66.0, 0.40498971180214)	(67.0, 0.33115952500281126)	(68.0, 0.24425817055783997)	(69.0, 0.15397336173898662)	(70.0, 0.08946251417999967)	(71.0, 0.053934497405747704)	(72.0, 0.04450691555901746)	(73.0, 0.03008795287899058)	(74.0, 0.022481291007471378)	(75.0, 0.026332632776709698)	(76.0, 0.01801366472121532)	(77.0, 0.003297907797865452)	(78.0, 0.000815311244893153)	(79.0, 0.0005062960621392171)	(80.0, 0.00031250687973420643)	(81.0, 0.00022346860673730964)	(82.0, 0.0001833140914641993)	(83.0, 0.00014141372770095376)	(84.0, 9.42758184673025e-05)	(85.0, 6.63422426251388e-05)	(86.0, 4.888375772378648e-05)	(87.0, 3.840866678297509e-05)	(88.0, 4.539206074351602e-05)	(89.0, 3.840866678297509e-05)	(90.0, 1.9204333391487544e-05)	(91.0, 1.7458484901352315e-05)	(92.0, 2.0950181881622777e-05)	(93.0, 2.0950181881622777e-05)	(94.0, 1.5712636411217082e-05)	(95.0, 1.0475090940811389e-05)	(96.0, 1.222093943094662e-05)	(97.0, 1.9204333391487544e-05)	(98.0, 5.586715168432741e-05)	(99.0, 6.11046971547331e-05)	(100.0, 2.6187727352028472e-05)
BA14-S5_R2_001	(0.0, 0.00837328992444782)	(1.0, 0.007173863281809026)	(2.0, 0.005443685985076793)	(3.0, 0.004422340154008825)	(4.0, 0.0037431888236063647)	(5.0, 0.003434166238821697)	(6.0, 0.003189741595489192)	(7.0, 0.0029732511971089733)	(8.0, 0.002908653255656811)	(9.0, 0.0029488087327757227)	(10.0, 0.002940079281228133)	(11.0, 0.002990710100204152)	(12.0, 0.0031775203633225666)	(13.0, 0.003278782001274605)	(14.0, 0.003594788147297344)	(15.0, 0.004050465518081514)	(16.0, 0.004537568914437006)	(17.0, 0.0052883017475297)	(18.0, 0.006211877721264666)	(19.0, 0.007215764649237455)	(20.0, 0.009247980969516284)	(21.0, 0.01186332465317409)	(22.0, 0.014347726563618051)	(23.0, 0.01832137290808078)	(24.0, 0.02440580063675064)	(25.0, 0.031939317322320346)	(26.0, 0.0412030113046223)	(27.0, 0.05420465643960205)	(28.0, 0.07663760102659747)	(29.0, 0.11213329690940577)	(30.0, 0.1615961152683572)	(31.0, 0.23328237137716196)	(32.0, 0.3391182419401367)	(33.0, 0.4904345550660525)	(34.0, 0.720452111564416)	(35.0, 1.0087911338522249)	(36.0, 1.3273934187652165)	(37.0, 1.7245939395223946)	(38.0, 2.1601132607928712)	(39.0, 2.550131188816693)	(40.0, 2.952618265431091)	(41.0, 3.421230937518479)	(42.0, 3.9237121357202054)	(43.0, 4.331628931197204)	(44.0, 4.650823072925123)	(45.0, 5.004505531827257)	(46.0, 5.257879608886351)	(47.0, 5.345914381853482)	(48.0, 5.23825929358799)	(49.0, 5.0827057046808735)	(50.0, 4.86094620934653)	(51.0, 4.5998640265709145)	(52.0, 4.406773796009164)	(53.0, 4.208714761626525)	(54.0, 3.9144152698220225)	(55.0, 3.526598909478503)	(56.0, 3.214234690641419)	(57.0, 2.9010673622619563)	(58.0, 2.5681540144818458)	(59.0, 2.135920458773882)	(60.0, 1.6576966605325976)	(61.0, 1.247724952161296)	(62.0, 0.9610462715578388)	(63.0, 0.7616970242364667)	(64.0, 0.617575525076074)	(65.0, 0.5119351942277653)	(66.0, 0.3890856225985388)	(67.0, 0.3053143137672512)	(68.0, 0.22778107101187106)	(69.0, 0.15771674700060845)	(70.0, 0.10008316199311326)	(71.0, 0.06527883867287405)	(72.0, 0.05487857009907596)	(73.0, 0.03858242995003593)	(74.0, 0.0315342707705122)	(75.0, 0.03873432240696399)	(76.0, 0.028957336673663785)	(77.0, 0.00902799879051703)	(78.0, 0.004977533272435515)	(79.0, 0.004249497013366554)	(80.0, 0.0037815984104157584)	(81.0, 0.0032840196722031586)	(82.0, 0.002894686133180668)	(83.0, 0.0027864409339905583)	(84.0, 0.002545508071277089)	(85.0, 0.002274895073301816)	(86.0, 0.002219026583397243)	(87.0, 0.002051421113683525)	(88.0, 0.0018192177025176453)	(89.0, 0.0016533581231134456)	(90.0, 0.0015870142913517655)	(91.0, 0.001531145801447193)	(92.0, 0.001513686898352014)	(93.0, 0.001400204028233351)	(94.0, 0.001183713629853132)	(95.0, 0.00118545952016265)	(96.0, 0.0012099019844959006)	(97.0, 0.0011470499333532563)	(98.0, 0.0011470499333532563)	(99.0, 0.0012779917065670985)	(100.0, 0.003554632670178432)
